Acquisition_Number;principal_component_1;principal_component_2;label
52;0.04420635632838979;0.16955518530871555;guasto
52;0.06804838299902272;0.14607223789615276;guasto
52;0.12007974603217439;0.14405936576019499;guasto
52;0.07949787857458153;0.20815215514062171;guasto
52;0.03198882219371676;0.23029389359381375;guasto
52;-0.09025626037954246;0.17006177475858852;guasto
52;-0.0022239353210962098;0.2288815455509785;guasto
52;0.0555185407638068;0.13430745392990584;guasto
52;0.01769960196440663;0.08470865324034786;guasto
52;0.10741290123511334;0.09003341728036295;guasto
52;0.03602517568320027;0.044810915162899194;guasto
52;0.050980517055173;0.1306306243418196;guasto
52;0.02267024863386569;0.1417157236469306;guasto
52;0.016769390566974976;0.15702702795601503;guasto
52;0.01529974167317321;0.13963500419949057;guasto
52;0.05944817151095396;0.15651182493702345;guasto
52;0.03499596805232801;0.1806919534066774;guasto
52;0.011130378980825247;0.11630606086170614;guasto
52;0.0583849032119492;0.11622908004641036;guasto
52;0.03897529606769584;0.09147116890235234;guasto
52;0.08502384610337682;0.12481133639674918;guasto
52;0.07009646001939202;0.14603038629962772;guasto
52;0.030918504186245827;0.2077038779076212;guasto
52;0.012999214429719632;0.16573022693894318;guasto
52;0.10054948236681789;0.19549377781527338;guasto
52;0.08327863066907511;0.2117305368498787;guasto
52;0.08161688861639418;0.1830637665547414;guasto
52;0.03544844361099844;0.1488738566585126;guasto
52;0.08403857605983085;0.16210148399748603;guasto
52;0.11015946252416178;0.059568990817946636;guasto
52;0.034106362710170465;0.10034509759174957;guasto
52;0.006783398960753844;0.1672246458963123;guasto
52;0.03211574378142126;0.18241289681588074;guasto
52;0.03903246212206861;0.18237261789205947;guasto
52;0.02122355690780621;0.1726026915134545;guasto
52;-0.02229339474183152;0.15045456780446242;guasto
52;0.04540922886534604;0.13447421417319563;guasto
52;0.1407573310926928;0.16328543779890886;guasto
52;0.120307299298578;0.09720358402321487;guasto
52;0.0037362506033958706;0.16713484525391684;guasto
52;-0.08007925468939195;0.16185596992204535;guasto
52;-0.04254501843647787;0.20185800087636602;guasto
52;0.01377883563143136;0.17205994564413768;guasto
52;0.07195305074727183;0.22652092373568733;guasto
52;0.09786937931964985;0.1543498437356973;guasto
52;0.0837157260013505;0.1235015428114208;guasto
52;0.008449947272834346;0.11706122229242366;guasto
52;0.13722899209182213;0.1352962134987791;guasto
52;0.0665663954196722;0.12257237569159597;guasto
52;-0.0228815208752598;0.06382806156471166;guasto
52;0.022017450034001195;0.05106455494330727;guasto
52;0.07532946853153043;0.13710207807330438;guasto
52;0.05621203621257327;0.16799231905622153;guasto
52;0.024723322197125995;0.20458228548256555;guasto
52;-0.06583504086248607;0.19798442823022117;guasto
52;-0.02103462953693494;0.25913121614298756;guasto
52;0.04231274397724063;0.14766009747310224;guasto
52;0.09374940727597578;0.19042366911262332;guasto
52;0.11495287394475096;0.16225874248826735;guasto
52;0.062493416858926065;0.16851891412277814;guasto
52;0.14016903776690226;0.30188900371339017;guasto
52;0.0343366049709585;0.22521279254451493;guasto
52;-0.04986728713440118;0.15816658938217482;guasto
52;0.07107320973628514;0.08159967784469978;guasto
52;0.21655999355881841;0.1829779370551613;guasto
52;0.16705943827966308;0.1830200501622933;guasto
52;0.031466407618188405;0.05957708465496342;guasto
52;0.10449491086042484;0.04830753025408069;guasto
52;0.17646617213492669;0.07987871230395228;guasto
52;-0.06569704501295708;0.048985028931054275;guasto
52;0.07021343337957504;0.13329966950762023;guasto
52;-0.161467955166101;0.15944543468324807;guasto
52;-0.11687288365595604;0.2727220974119388;guasto
52;-0.007767919544130485;0.3417763401813984;guasto
52;-0.044919908164935254;0.1754082691660154;guasto
52;0.046860549162267055;0.05850559107660654;guasto
52;0.2447505732966871;0.004137194260101018;guasto
52;0.3077965531359751;-0.09628426390981783;guasto
52;0.3077965531359751;-0.09628426390981783;guasto
52;0.11271359644971216;0.13802650032627994;guasto
52;0.08099819428038381;0.29552140066290655;guasto
52;-0.17848065815776198;0.12193380125178079;guasto
52;-0.08441068628427305;0.2448272261434863;guasto
52;-0.05751340695090438;0.2684381749706787;guasto
52;-0.025070883455835385;0.21892225427270456;guasto
52;-0.0254604321880855;0.10910810113170855;guasto
52;0.05743699689980781;0.11354918052148864;guasto
52;0.018871314533465806;0.11026517095276459;guasto
52;0.08353414540667584;0.1165507643531007;guasto
52;0.1574297021107125;0.19042294034952328;guasto
52;0.05589364201301648;0.015198012888384488;guasto
52;-0.06786692462970403;-0.010463856338741744;guasto
52;0.11221123107617484;0.08794273844989302;guasto
52;0.1545522464410984;0.12337729913589339;guasto
52;0.10585630565619802;0.31065966664087596;guasto
52;-0.0926772693990679;0.19440521403782401;guasto
52;-0.02375282654759254;0.17332901000448606;guasto
52;-0.07911798081862835;0.16659549464167672;guasto
52;0.12023197999865812;0.22332154859297068;guasto
52;-0.004916427070625915;0.17511391702374635;guasto
52;0.02123679698451236;0.3345690819115518;guasto
52;0.014422948911149681;0.2151801668409319;guasto
52;-0.0652092165882853;0.08715708361506443;guasto
52;0.06440977431666009;0.1382945821444711;guasto
52;0.06056493876217207;-0.05918285308887117;guasto
52;0.10996206872296486;0.021223520387471904;guasto
52;0.15671455618465754;0.1482900557873413;guasto
52;0.05348061876232465;0.1079549147458445;guasto
52;0.011962882112508852;0.1455251938193114;guasto
52;-0.04203579479246865;0.13817907680474772;guasto
52;-0.039644463750046245;0.13343677486866046;guasto
52;0.01697362619914143;0.1283124067613796;guasto
52;0.03763408725761202;0.12940300018514636;guasto
52;-0.0287821759365915;0.08181045266217139;guasto
52;-0.007091447523525558;0.14367443412915334;guasto
52;0.06491387179558804;0.2209287894699138;guasto
52;0.07522589552680596;0.3466818820979075;guasto
52;0.10190509981418865;0.14550656586302507;guasto
52;0.04004693604339327;0.05357199442768543;guasto
52;0.06832192508208554;0.148958895317482;guasto
52;0.024814711332308097;0.10146390873508641;guasto
52;0.06401013394573515;0.02073152379617643;guasto
52;0.1609855803101517;0.06483534401877265;guasto
52;0.06193975397961478;0.22977929602326114;guasto
52;0.11554392034989992;0.17457816768392048;guasto
52;-0.034899347120560635;0.055681511030116766;guasto
52;7.039497420616621e-05;0.28837461297312866;guasto
52;0.027568616506018485;0.12563192611350343;guasto
52;-0.034892044379945926;0.08309471578564012;guasto
52;-0.009330666649252067;0.2600560633219643;guasto
52;0.007118906958034744;0.20974262454695136;guasto
52;0.013420544325961303;0.1785565199179098;guasto
52;0.09206698514377322;0.15948685146387565;guasto
52;0.19740862941848808;0.14180797873819595;guasto
52;0.20608706207028388;0.07727010315719664;guasto
52;0.08908028265393833;0.006721222315881755;guasto
52;0.18248440466502566;0.15947429092974258;guasto
52;0.07664072255962784;0.09027703204471307;guasto
52;-0.009335802191205441;0.10370556109974856;guasto
52;-0.06637795850178582;0.22527593108641455;guasto
52;0.032268857089487527;0.23884917959219976;guasto
52;-0.03583903397498674;0.16547537977847168;guasto
52;-0.13869236605317953;0.1694569941175937;guasto
52;0.025662779348318336;0.23516632255551376;guasto
52;0.08906267927040654;0.14932066063605254;guasto
52;0.07397540215588133;0.1634305616203392;guasto
52;0.15197448604241118;0.17711089442557643;guasto
52;0.07004131153000395;0.2239893535970483;guasto
52;0.18713362203744102;0.11289489581570616;guasto
52;0.1406770020059626;0.11645261073230949;guasto
52;0.07931920376336078;0.07551937591864488;guasto
52;0.04621445803735823;0.15730065066281693;guasto
52;0.20322259329752648;0.19548070237773219;guasto
52;0.006767546262751199;0.055390725087970105;guasto
52;-0.015782668583796077;0.18684921749637862;guasto
52;0.004848119506758469;0.2056856692204438;guasto
52;-0.09931759841041622;0.1766552983903982;guasto
52;-0.02177502663909435;0.1732146265070518;guasto
52;0.019457043928067592;0.1724159901792298;guasto
52;0.05411796676530792;0.14094412332373515;guasto
52;0.033378438601129476;0.1603863740243297;guasto
52;0.15985215068711942;0.10548068573062487;guasto
52;0.21249661693079877;0.11114815418442855;guasto
52;0.072445696967905;0.02352285294007622;guasto
52;0.20356243541601798;0.1078104082809512;guasto
52;0.0835476376247504;0.09212013524737638;guasto
52;0.03524732197426499;0.1937881907255726;guasto
52;-0.1650367185679736;0.0467124719290798;guasto
52;-0.054856918201035054;0.11468962087968432;guasto
52;0.006648780433631583;0.24970769302692014;guasto
52;0.07894529882866039;0.17704735006406122;guasto
52;-0.05279948484249043;0.21582795113653558;guasto
52;-0.027301519916233342;0.07834670582517918;guasto
52;0.06910892117952848;0.18556036417585264;guasto
52;0.18925378286919628;0.16581893830983105;guasto
52;0.14610058727920525;0.12056373687025108;guasto
52;0.08454266787151112;0.11035617304454541;guasto
52;0.100567247133696;0.10036960725330654;guasto
52;0.14252537800623108;0.15250006296233506;guasto
52;0.14108595327653004;0.2298959727495954;guasto
52;-0.0785227631496831;0.3156014860375769;guasto
52;-0.12093732622653461;0.24122793087991287;guasto
52;-0.1925583374830696;0.16080391926038765;guasto
52;-0.04272519648141258;0.16407911266863448;guasto
52;0.0677244972222758;0.17167228070887455;guasto
52;0.0646182405003153;0.04780632278258145;guasto
52;0.06997693115744438;0.12350575598183351;guasto
52;0.06192638680306211;0.06155176011751774;guasto
52;0.047990260848215054;0.09779763997154552;guasto
52;0.036609482464430236;0.10329930250059277;guasto
52;0.20265305587194818;0.22208764231998426;guasto
52;0.11204263979310822;0.10582323562121418;guasto
52;0.03887429561397836;0.03659709606737984;guasto
52;0.21093069306592013;0.09161055830409263;guasto
52;0.11601709060082668;0.10442691780184886;guasto
52;-0.01363013517114452;0.2064626856847219;guasto
52;-0.0903603988772632;0.286884618982164;guasto
52;-0.04522573974576291;0.21455239816295485;guasto
52;-0.058047435359335535;0.132794718658805;guasto
52;0.05689626155298664;0.1404306647918951;guasto
52;0.11848079566912825;0.1595382799580283;guasto
52;-0.009109904137561778;0.14643397467966499;guasto
52;0.14971092273400097;0.14040120822166982;guasto
52;0.17417996934724483;0.17840060396737548;guasto
52;0.1514698374522699;0.026697515037277644;guasto
52;0.06152568642043827;0.0776494147696803;guasto
52;0.10596451844879198;0.1671439665839572;guasto
52;0.05649682797070838;0.11949560128560727;guasto
52;0.02176481852971154;0.185476709404676;guasto
52;-0.11627236708834646;0.08232099138912471;guasto
52;0.026012655961902473;0.17216707948432441;guasto
52;-0.06086639204655276;0.23173124771635886;guasto
52;0.06468661688207442;0.14715379359380623;guasto
52;0.09995240782867079;-0.011213774020434197;guasto
52;0.11431602223358277;0.10463042158660067;guasto
52;0.08697546732788339;0.08087182093879225;guasto
52;0.11580248161249508;0.23217275106073895;guasto
52;-0.044625494781740396;0.1266827941689615;guasto
52;0.03821474828113037;0.14980959763827983;guasto
52;-0.08096999607608377;0.10637584612793476;guasto
52;0.036377098947002584;0.10719321163329251;guasto
52;0.031050634502651928;0.21670154602952013;guasto
52;-0.004845882656223555;0.16255721842882054;guasto
52;0.07407918888690199;0.12818499898640892;guasto
52;0.08006742391290297;0.23492699820754717;guasto
52;0.01340758144675209;0.18719285867317262;guasto
52;0.058276082074723956;0.1503881610639383;guasto
52;0.1679148601072634;0.08917518912878356;guasto
52;0.050718408145651046;0.04361067634811461;guasto
52;0.12791553457650603;0.11199688504604693;guasto
52;0.07706026543152712;0.06732830946595654;guasto
52;-0.11051491435038743;0.20037314262838202;guasto
52;0.11663711443349041;0.3927153290287035;guasto
52;0.022788311128669147;0.2800961482978019;guasto
52;-0.08350682348943932;0.18447729054554793;guasto
52;-0.035480208258090264;0.08228404401874245;guasto
52;0.17623141994958005;0.14845013039559346;guasto
52;0.018143150755140915;0.016108181103572174;guasto
52;0.013658028721782626;0.06590312585222086;guasto
52;0.038584381497210836;0.2585724204710069;guasto
52;-0.1421057652568383;0.17374810343373756;guasto
52;-0.0056168340241847265;0.22295608111512502;guasto
52;0.11386911687206566;0.18452336016917004;guasto
52;-0.13778513769060335;0.022381159893312626;guasto
52;0.14452002249766796;0.1572310057052394;guasto
52;0.13436493511437259;0.22807475036863178;guasto
52;-0.02925385430803423;-0.03382824681350697;guasto
52;0.07399716313840815;0.11833298033592161;guasto
52;0.14415919895352258;0.10862957004442601;guasto
52;0.1612906872411828;0.11615322196764101;guasto
52;0.035888383868138286;0.22276719815090648;guasto
52;0.07445898539636467;0.21869752869353723;guasto
52;0.08010603027068049;0.33458095741753946;guasto
52;-0.14888571465618722;0.14254528255858756;guasto
52;-0.252863973303139;0.16561369835582745;guasto
52;0.11472254691552754;0.22406522387284283;guasto
52;0.18731629647726827;0.1724621889054277;guasto
52;-0.05577509029599341;0.056324794835521066;guasto
52;0.11490455591510022;0.08669308223717795;guasto
52;0.19590471879109617;0.18103256735384018;guasto
52;-0.05107736970917863;0.13299625932725218;guasto
52;0.0334133491995589;0.1634921994273697;guasto
52;0.10107078335174143;0.13122601743461432;guasto
52;-0.019857499877176825;0.08670517441618325;guasto
52;-0.052485496267885956;-0.006984267598167688;guasto
52;0.30206696538831157;0.07744894617942287;guasto
52;0.04807378446844333;-0.03163600137529725;guasto
52;0.04648087425855694;0.2513219990599338;guasto
52;0.011990561919802351;0.27781030989668515;guasto
52;-0.02351823504185004;0.18385292740473652;guasto
52;0.04002911200258165;0.17874076927368412;guasto
52;0.08351754403398244;0.09096928754725196;guasto
52;0.1108372373845896;0.13352475865612676;guasto
52;0.11922914782011415;0.16430362179457392;guasto
52;0.017920535237236707;0.10005482336270248;guasto
52;-0.05547647675696472;0.19032838205473057;guasto
52;-0.0338605273423929;0.1762544771730739;guasto
52;-0.20373618824544318;0.18575286103023272;guasto
52;0.029061887574179962;0.2104322975079891;guasto
52;0.18122626314598111;0.15933690557521632;guasto
52;0.047016571841682106;0.14368471541643357;guasto
52;0.08402271296355537;0.09441097354037348;guasto
52;0.07935163269289684;0.07342894653560703;guasto
52;0.13282250135931112;0.09498869068016776;guasto
52;0.09780820715028164;0.07884414985122912;guasto
52;0.011720769776271681;0.09340648910683032;guasto
52;0.22077995835626305;0.280809775252296;guasto
52;-0.13385469504380687;0.13586831213275252;guasto
52;0.005271399007447925;0.12121306571585776;guasto
52;-0.024986975535552517;0.06121456123633115;guasto
52;0.09042153289338896;0.13958780440842777;guasto
52;-0.0019202861705030212;0.143907730939996;guasto
52;-0.08117186150698853;0.07753180230595441;guasto
52;0.15321248367486695;0.19775116454979455;guasto
52;0.1623087665711481;0.19955138502331068;guasto
52;-0.037719851747605164;0.023608864547418465;guasto
52;0.2449545752767061;0.16326489835832494;guasto
52;0.02254294041512399;0.11502713802589473;guasto
52;0.10100919287147377;0.0903898734797489;guasto
52;0.039989746363820855;0.06823732037858735;guasto
52;0.10159242425759914;0.13913468124838285;guasto
52;-0.08293964971512331;0.116567965923154;guasto
52;-0.015770606459045395;0.18893994066665878;guasto
52;0.09791509916465145;0.3518551445554493;guasto
52;-0.009419833060565475;0.05194792768214275;guasto
52;-0.001489079303832022;0.11521450743182572;guasto
52;0.17839309298613246;0.1909391600722661;guasto
52;0.05225364462132537;0.03531974232718869;guasto
52;0.15374659790846404;0.118096960789614;guasto
52;0.214510021855134;0.19474757451204144;guasto
52;-0.016652338075627375;0.12719735328599877;guasto
52;-0.09286223572762531;0.12107411179554138;guasto
52;0.07980296080167647;0.2636598722373416;guasto
52;-0.0698973438077464;0.09478816211495836;guasto
52;-0.05598805774737074;0.06261813689942884;guasto
52;0.023461044298091607;0.08435634629972606;guasto
52;0.15934903747317092;0.16879249026012688;guasto
52;0.25068729375132104;0.14806321309285936;guasto
52;0.11852157543371077;0.12246898172450933;guasto
52;0.143182650659528;0.1217812420706697;guasto
52;0.049345626779740526;0.18087646684938308;guasto
52;-0.09631508606619356;0.15793860166875412;guasto
52;-0.04235893663103309;0.13574418040947245;guasto
52;-0.06544647168038588;0.19371785959761972;guasto
52;-0.08544836495093296;0.14531766599162038;guasto
52;0.010302469499076407;0.1064561370865055;guasto
52;0.01304811950153735;0.13225082126217758;guasto
52;0.13082258606315111;0.1887368561111553;guasto
52;0.0037590327276204403;0.15950752938065166;guasto
52;0.058622766245753424;0.23424515885966551;guasto
52;0.17502862668729816;0.030154926427194445;guasto
52;0.049700363031996;0.14528130611551;guasto
52;0.14924319188438853;0.24352780893874962;guasto
52;0.065163910343852;0.052122554044115095;guasto
52;0.07890139466279543;0.25868123941076154;guasto
52;0.11621334434129996;0.14421069040429818;guasto
52;0.062191227058214366;0.05869128114290632;guasto
52;0.0901529027426708;0.1238657377625139;guasto
52;0.16930147779046403;0.14440536310930724;guasto
52;-0.09814504932566467;0.2842059159066963;guasto
52;-0.014165108563364807;0.30671566305982756;guasto
52;-0.07348514211194958;0.08676715985705923;guasto
52;-0.10299883241613876;-0.02596825720370349;guasto
52;0.09665820518630894;0.01562673871593122;guasto
52;0.13608788006973793;0.016901771462150602;guasto
52;0.12656656213198852;0.20315177545402363;guasto
52;-0.1616215314630896;0.08619464301472708;guasto
52;-0.030070501983700537;0.1844366490289412;guasto
52;0.18189807182655152;0.12681198386610837;guasto
52;0.06748689049852546;0.057259525562657336;guasto
52;0.055134258970485905;-0.020196251613162852;guasto
52;0.23226002308646793;0.2145087556324556;guasto
52;-0.08210669617921167;0.3141477886477074;guasto
52;0.01375147917513495;0.13219892862094515;guasto
52;-0.004264790087063628;0.306939589477273;guasto
52;0.06139005416634861;0.13526932321741067;guasto
52;-0.08033685979423544;0.13052551046608235;guasto
52;0.15795856642326786;0.1406188944787983;guasto
52;0.28944942523409306;0.17387672856275355;guasto
52;0.13021032741452368;0.09537741964716692;guasto
52;0.13285552119676675;0.22290778607016756;guasto
52;0.01020610751938862;0.16568783465960055;guasto
52;-0.03588843615267355;-0.005907923884304739;guasto
52;0.08089562748624923;0.009482295121326772;guasto
52;0.004515684168146147;-0.1523433775043161;guasto
52;0.12183804276526958;0.2416668315465207;guasto
52;-0.056118682769716745;0.16470645018272845;guasto
52;0.05939555933691509;0.226279610640145;guasto
52;-0.004040881338503613;0.1468588085846192;guasto
52;-0.14829051831492673;0.23209027137760632;guasto
52;0.07348837411708155;0.30200851706829285;guasto
52;0.0216139281540731;0.12975030919355124;guasto
52;0.0895711233986968;0.21587198053144865;guasto
52;-0.05026723476087818;0.046950229505237535;guasto
52;-0.04927524319292951;0.23205931689550136;guasto
52;0.13284279273967078;0.22021535077094034;guasto
52;-0.018234001291423513;0.25491204335143774;guasto
52;0.010376853457096697;0.2718272986945338;guasto
52;0.014054259123353188;0.07919069483324785;guasto
52;0.1427161121038178;0.04342519943988885;guasto
52;0.09962285051619264;0.06553854569494932;guasto
52;0.036198388835789144;-0.059295366166123624;guasto
52;0.03740602708436305;0.3201835787852608;guasto
52;0.11696708506048803;0.22604050362417671;guasto
52;-0.10973694558927709;0.08055186894695936;guasto
52;-0.17305311484688185;0.16668818067875338;guasto
52;0.01801350284400326;0.21790403187212878;guasto
52;-0.010597355123823385;0.047465322415839714;guasto
52;0.12029621177142255;0.1529145070664196;guasto
52;0.08736090878620253;0.10990834105211567;guasto
52;0.12438433576279764;0.19475197982055423;guasto
52;0.2587289821546021;0.14267588462508551;guasto
52;0.05587080090224519;0.008530074346385372;guasto
52;0.10743416389973923;0.1449945970902454;guasto
52;-0.009903784341314642;0.2637497855035309;guasto
52;-0.03140343810947441;0.14280946865091004;guasto
52;0.07966235253037927;0.10918489912882796;guasto
52;0.2099832370278108;0.13983656692827454;guasto
52;-0.012343843322940872;0.19448595505941027;guasto
52;-0.11176313500425324;0.22769572186943648;guasto
52;-0.04637420780907903;0.17755341859946416;guasto
52;0.08578956570286467;0.10089133061756823;guasto
52;0.08772795116455542;0.1396218385653834;guasto
52;-0.031077835502955793;0.08983342187446824;guasto
52;0.06470138928433736;-0.004000302891089056;guasto
52;-0.0981037868442345;0.05448946697070112;guasto
52;0.03270590385315195;0.23196304381385044;guasto
52;0.015988262555693623;0.06468212745647788;guasto
52;-0.004777192442528521;-0.005101714163982543;guasto
52;0.22540998834174064;0.21324393177335738;guasto
52;0.1971629949579906;0.017291331032284897;guasto
52;0.12716760066685953;-0.05317859659354861;guasto
52;0.07181273923623985;-0.07130990934728546;guasto
52;0.21159100259799113;0.2450394976081301;guasto
52;-0.04335325880796564;0.3816196414056098;guasto
52;0.04503577740248984;0.20084238558342699;guasto
52;0.11269948057919078;0.17173642055413363;guasto
52;0.016912644648308578;0.026767823203694203;guasto
52;0.08205555765525596;0.08527089327053572;guasto
52;0.0619384829881768;0.0005128517477372119;guasto
52;0.019099594366280333;0.04612912618349652;guasto
52;0.07916220401974731;0.24665486760212796;guasto
52;-0.08111613946234919;0.10756801844650922;guasto
52;-0.033964152818774386;0.06465645242795681;guasto
52;0.017984801767488953;0.08062485842113204;guasto
52;0.10995579696082122;0.3253903661818217;guasto
52;0.04503512167586594;0.08700019831847917;guasto
52;0.12348875308267106;0.14860032231085124;guasto
52;0.19457169354586876;0.23027522791402702;guasto
52;0.06583108745144133;0.20116822864225942;guasto
52;0.04363244871692259;0.2862831747644183;guasto
52;-0.21588164991054482;0.02823895671964135;guasto
52;-0.07393549185196041;0.11819916284965107;guasto
52;0.1660048850996784;0.23757684271616983;guasto
52;-0.08897852227952967;0.3466728295664276;guasto
52;-0.08490667156867047;0.12336280808171551;guasto
52;0.08769160992922487;0.2010445601870754;guasto
52;-0.020319339546472817;0.10644672522348964;guasto
52;0.17321281421858117;0.14087672930128434;guasto
52;0.2191183031169419;0.22076390369640722;guasto
52;-0.21665128509005388;-0.06486508981368673;guasto
52;0.11006244886727645;0.05664309485436349;guasto
52;0.18462111371036694;0.2694678119893005;guasto
52;-0.05421852238601936;0.3754385678575364;guasto
52;-0.085692988405039;0.2700418294643916;guasto
52;0.0630590299339853;0.2728163131560779;guasto
52;-0.00024938630231705435;0.15632927501043095;guasto
52;0.25862857906487463;-0.01122562352167021;guasto
52;0.15492762239630636;-0.0014805399484025036;guasto
52;0.07760822668653868;-0.006008196440007166;guasto
52;0.01749526644701522;0.25527720193243253;guasto
52;0.18066386767956633;0.23945421218806137;guasto
52;-0.2513101386956063;0.1738506766241731;guasto
52;-0.006481933340403554;0.12229479226808565;guasto
52;0.1622203484992878;0.1684553575450931;guasto
52;0.16994274115270483;0.08327602291827363;guasto
52;0.33964575457132834;0.3004605463466172;guasto
52;0.16649825099735646;0.1656900683652318;guasto
52;0.10999957754453199;0.22424832922897586;guasto
52;0.10483978828283853;0.1730112654911156;guasto
52;-0.24455803329723508;0.08687057974204797;guasto
52;-0.16479927543982276;0.27397085812937017;guasto
52;-0.09377032480434012;0.1104236559529823;guasto
52;-0.28206810523612125;0.08130404595009753;guasto
52;0.07395169698696796;0.15846161226105332;guasto
52;0.0708825247832004;0.09850330308724806;guasto
52;0.20676905240906973;0.02579705767331141;guasto
52;0.2872715834382351;0.01352709945978726;guasto
52;0.17406079152899157;0.10634659361212805;guasto
52;0.15589776491378018;0.0009065869912788479;guasto
52;-0.05681825377625727;0.10968703343906398;guasto
52;-0.04369110040181704;0.11790213679903999;guasto
52;0.08723863417120314;0.26340280648119324;guasto
52;0.01673753356850364;0.20653429798636266;guasto
52;0.14391218544334428;0.07953095453903825;guasto
52;0.21668737251127362;0.12000493559896158;guasto
52;-0.10897071837220343;0.06929971219802654;guasto
52;-0.0454642696870298;0.07355272169515673;guasto
52;-0.00046706284578654255;0.11884816308985618;guasto
52;0.015733587231920254;0.16143525762059938;guasto
52;-0.0674833223398776;0.030984362026517623;guasto
52;0.126085834223551;-0.03245495494397769;guasto
52;0.10192730668621154;0.0004896241479960224;guasto
52;0.07359885441534257;0.16308830771940927;guasto
52;0.27294666173638243;0.2251685381497738;guasto
52;0.013199159662342556;0.20483003250724796;guasto
52;0.03944777491062693;0.1398320749058467;guasto
52;-0.0033444400371443507;0.19868700926494703;guasto
52;-0.02702990349061602;0.19848507774617719;guasto
52;0.2184965416144127;0.1452400445628303;guasto
52;-0.11522149680546696;0.14887001071070213;guasto
52;0.12680471592099826;0.09885789453902596;guasto
52;-0.002573922024215598;0.018310332219699597;guasto
52;0.0817570275349229;0.1329941406798399;guasto
52;0.0032482232549410667;0.08456002091985368;guasto
52;-0.028358271297514087;0.15587704909749803;guasto
52;0.04978256277823373;0.1093325852122704;guasto
52;0.14442526079340956;0.10987589639612393;guasto
52;0.2163294294874288;0.23667841352006838;guasto
52;0.03998658367075484;0.19690323253062852;guasto
52;0.06652391603656244;0.10619667814742877;guasto
52;0.06652391603656244;0.10619667814742877;guasto
52;0.0818485465678794;0.06658513148141539;guasto
52;-0.0608195076515774;0.042414802325470596;guasto
52;-0.019061170351803713;0.18291147663830043;guasto
52;-0.09836661399515703;0.2839551604800785;guasto
52;-0.10361462771599732;0.1517004693517495;guasto
52;0.1712163740816864;0.25045321930317765;guasto
52;0.20304452682233562;0.06001541635308468;guasto
52;-0.013459333318451578;0.022726007802263602;guasto
52;0.1737826159788977;0.10554552372837853;guasto
52;0.36548140742866114;0.017905089445259523;guasto
52;0.07330438299234722;0.19102624988450156;guasto
52;0.13162227120658224;0.009452773145501726;guasto
52;-0.28811133511445886;0.0946090264162939;guasto
52;0.2019903265562956;0.3464668813204454;guasto
52;0.09630582726039093;0.2857594951687741;guasto
52;-0.09950335741875023;0.173324615553383;guasto
52;0.04974738855393576;0.3587274099468418;guasto
52;0.012607176653511128;0.15593903760981828;guasto
52;0.018326760236060283;-0.037637781370912345;guasto
52;0.2825527929377687;-0.0046409957609261955;guasto
52;0.1684545030371818;-0.04261920331438279;guasto
52;0.28659486515788296;0.21388157199070318;guasto
52;0.13158869529776712;0.49053818904426555;guasto
52;0.06715643066079333;0.09773645483360045;guasto
52;0.09348229878519815;0.19147442049175276;guasto
52;-0.02147378232801605;0.0520972777791913;guasto
52;0.1500983501886637;-0.03558141208542879;guasto
52;-0.07929391255065299;0.24599877080573895;guasto
52;0.1440794091427258;0.1736097287353562;guasto
52;-0.1852730978049849;0.3098881306061148;guasto
52;-0.11124269816234586;0.4162274562931247;guasto
52;0.1059557446091726;0.21075429730328546;guasto
52;-0.09602185293501198;0.02919734338496214;guasto
52;0.14668544749355056;0.09742214073128773;guasto
52;0.2227416526783653;0.12176621417700638;guasto
52;0.2561609415365796;0.01899343891280593;guasto
52;0.007929978477298916;0.24247023997709705;guasto
52;0.15654542530558063;0.23848823402536967;guasto
52;-0.1424724128752045;0.07494952623016138;guasto
52;0.18153203212221083;0.282806389726656;guasto
52;0.0014851371403793263;0.33609418557623055;guasto
52;-0.06573356960437218;0.23658865056396156;guasto
52;0.0664886178886808;-0.04978011912685795;guasto
52;0.17737403859523102;0.022716742132748238;guasto
52;-0.047757632069573466;0.06892564884919655;guasto
52;0.002113290236129729;0.09483659101259026;guasto
52;-0.17811768262211625;0.0948917349819806;guasto
52;0.0004075475788393271;0.13146486792488588;guasto
52;0.08802166608197382;0.20654843276945825;guasto
52;0.024165980083688032;-0.0004864152304282639;guasto
52;0.11708253873237941;0.1608532565525353;guasto
52;0.34856418067282663;0.20020416210578176;guasto
52;-0.13954010112603316;0.20428911438968075;guasto
52;0.14720726398317152;0.13023647538287655;guasto
52;0.012236543362853318;0.00021990130429609643;guasto
52;-0.09419245230190115;0.14919112413066993;guasto
52;-0.009069780337387066;0.1597827672738372;guasto
52;0.1987510476848443;0.2083968296131805;guasto
52;-0.03539557148809239;0.08262435491717211;guasto
52;0.005628250482970479;0.19073200969608783;guasto
52;0.07592072379995302;-0.024627678706317477;guasto
52;-0.024328506247304517;0.09371696668418658;guasto
52;0.12153314318304909;0.29493303315979946;guasto
52;0.0016976475390198613;-0.006836670107802547;guasto
52;0.030031409023329576;0.04362783514139513;guasto
52;0.3790211076541805;0.13827208367964713;guasto
52;-0.04080864104701724;0.12190849966213964;guasto
52;0.19326558623669543;0.23096108128692958;guasto
52;-0.015381392718572088;0.0629936609538955;guasto
52;0.024543915870787435;-0.031185759929189937;guasto
52;0.12140470796447288;0.14648121928647972;guasto
52;-0.10281217545412766;0.1690894358049008;guasto
