Discrete_Time;Time;Acquisition_Number;Sm;Enc_Position;ActTemp_1;ActPos_1;ActVel_1;ActCur_1;VelRef_1;IsdIstwert_1;UsqRegleeausgang_1;UsdRegleeausgang_1;StellwertU_1;ActTemp_2;ActPos_2;ActVel_2;ActCur_2;VelRef_2;IsdIstwert_2;UsqRegleeausgang_2;UsdRegleeausgang_2;StellwertU_2;Board1Acc1X;Board1Acc1Y;Board1Acc1Z;Board1Acc2X;Board1Acc2Y;Board1Acc2Z;Board1Acc3X;Board1Acc3Y;Board1Acc3Z;Board2Acc1X;Board2Acc1Y;Board2Acc1Z;Board2Acc2X;Board2Acc2Y;Board2Acc2Z;Board2Acc3X;Board2Acc3Y;Board2Acc3Z;Board3Acc1X;Board3Acc1Y;Board3Acc1Z;Board3Acc2X;Board3Acc2Y;Board3Acc2Z;Board3Acc3X;Board3Acc3Y;Board3Acc3Z
596785;2022-07-23 07:57:21.559;49;217;7383715;34;4171323496.0;0.888463656107585;-3.122058;0.0;-0.05340883;-7.615656;1.085598;0.5134244;33;124122913.0;0.276657323042552;3.133629;0.0;0.09297848;7.309652;-1.209956;0.5134468;0.4803467;0.3514404;0.7576905;0.2987061;0.5037842;-0.7657471;-0.8419189;0.01159668;0.468628;-0.8712158;0.01745606;-0.5059815;-0.02941895;0.8299561;0.4862061;0.8260498;0.009643555;0.4725342;-0.3809815;0.7674561;-0.5177002;-0.8282471;0.5428467;-0.005981446;-0.8067627;0.00769043;-0.5196533
596785;2022-07-23 07:57:21.559;49;217;7383715;34;4171323497.0;-0.395762403806051;-3.039519;0.0;-0.04611439;-7.206438;1.057879;0.5125818;33;124122912.0;-0.748934745788574;3.040969;0.0;0.0857572;6.855524;-1.17423;0.5125239;0.4803467;0.3514404;0.7576905;0.2987061;0.5037842;-0.7657471;-0.8419189;0.01159668;0.468628;-0.8712158;0.01745606;-0.5059815;-0.02941895;0.8299561;0.4862061;0.8260498;0.009643555;0.4725342;-0.3809815;0.7674561;-0.5177002;-0.8282471;0.5428467;-0.005981446;-0.8067627;0.00769043;-0.5196533
596786;2022-07-23 07:57:21.560;49;217;7383715;34;4171323498.0;-0.522347211837769;-3.039519;0.0;-0.02296076;-8.600528;0.9959662;0.5151599;33;124122912.0;-0.241005182266235;3.040969;0.0;0.04201805;8.283781;-1.076658;0.5152914;0.4862061;0.3514404;0.749878;0.2947998;0.5018311;-0.7716065;-0.8477783;0.01940918;0.4608155;-0.8790283;0.01159668;-0.5020752;-0.02941895;0.828003;0.4920655;0.8397217;0.009643555;0.4783936;-0.3829346;0.7674561;-0.5333252;-0.8223877;0.5408936;-0.009887695;-0.8067627;0.00378418;-0.5098877
596786;2022-07-23 07:57:21.560;49;217;7383715;34;4171323497.0;0.707022110621134;-3.039519;0.0;-0.0213838;-8.57468;0.9942241;0.5152124;33;124122914.0;1.93870115280151;3.040969;0.0;0.04720456;8.199912;-1.077084;0.5153122;0.4862061;0.3514404;0.749878;0.2947998;0.5018311;-0.7716065;-0.8477783;0.01940918;0.4608155;-0.8790283;0.01159668;-0.5020752;-0.02941895;0.828003;0.4920655;0.8397217;0.009643555;0.4783936;-0.3829346;0.7674561;-0.5333252;-0.8223877;0.5408936;-0.009887695;-0.8067627;0.00378418;-0.5098877
596786;2022-07-23 07:57:21.560;49;217;7383715;34;4171323497.0;0.707022110621134;-3.039519;0.0;-0.0213838;-8.57468;0.9942241;0.5152124;33;124122914.0;1.93870115280151;3.040969;0.0;0.04720456;8.199912;-1.077084;0.5153122;0.4862061;0.3514404;0.749878;0.2947998;0.5018311;-0.7716065;-0.8477783;0.01940918;0.4608155;-0.8790283;0.01159668;-0.5020752;-0.02941895;0.828003;0.4920655;0.8397217;0.009643555;0.4783936;-0.3829346;0.7674561;-0.5333252;-0.8223877;0.5408936;-0.009887695;-0.8067627;0.00378418;-0.5098877
596786;2022-07-23 07:57:21.560;49;217;7383715;34;4171323497.0;0.246858517328898;-2.781446;0.0;-0.02421168;-8.673361;1.000001;0.5153573;33;124122912.0;-0.312763214111328;2.796928;0.0;0.08009807;8.31259;-1.157204;0.5153033;0.4862061;0.3514404;0.749878;0.2947998;0.5018311;-0.7716065;-0.8477783;0.01940918;0.4608155;-0.8790283;0.01159668;-0.5020752;-0.02941895;0.828003;0.4920655;0.8397217;0.009643555;0.4783936;-0.3829346;0.7674561;-0.5333252;-0.8223877;0.5408936;-0.009887695;-0.8067627;0.00378418;-0.5098877
596787;2022-07-23 07:57:21.561;49;217;7383715;34;4171323497.0;0.551838795344035;-2.781446;0.0;-0.04416687;-8.486207;1.036089;0.5150225;33;124122911.0;-1.28019682566325;2.796928;0.0;0.11082733;8.143019;-1.259759;0.5148724;0.4803467;0.3553467;0.749878;0.3026123;0.5057373;-0.7657471;-0.8302002;0.02722168;0.4705811;-0.8790283;0.01550293;-0.5118408;-0.02746582;0.8397217;0.4901123;0.8221436;0.009643555;0.4725342;-0.388794;0.7674561;-0.5274658;-0.8282471;0.5447998;-0.0177002;-0.8048096;0.00378418;-0.5177002
596787;2022-07-23 07:57:21.561;49;217;7383715;34;4171323497.0;0.551838795344035;-2.781446;0.0;-0.04416687;-8.486207;1.036089;0.5150225;33;124122910.0;-1.9083309173584;2.796928;0.0;0.09821733;7.323916;-1.199524;0.5132998;0.4803467;0.3553467;0.749878;0.3026123;0.5057373;-0.7657471;-0.8302002;0.02722168;0.4705811;-0.8790283;0.01550293;-0.5118408;-0.02746582;0.8397217;0.4901123;0.8221436;0.009643555;0.4725342;-0.388794;0.7674561;-0.5274658;-0.8282471;0.5447998;-0.0177002;-0.8048096;0.00378418;-0.5177002
596787;2022-07-23 07:57:21.561;49;217;7383715;34;4171323500.0;-2.4813650449117;-2.781446;0.0;-0.05542901;-7.52814;1.0974;0.5129563;33;124122910.0;-1.9083309173584;2.796928;0.0;0.09821733;7.323916;-1.199524;0.5132998;0.4803467;0.3553467;0.749878;0.3026123;0.5057373;-0.7657471;-0.8302002;0.02722168;0.4705811;-0.8790283;0.01550293;-0.5118408;-0.02746582;0.8397217;0.4901123;0.8221436;0.009643555;0.4725342;-0.388794;0.7674561;-0.5274658;-0.8282471;0.5447998;-0.0177002;-0.8048096;0.00378418;-0.5177002
596787;2022-07-23 07:57:21.561;49;217;7383715;34;4171323500.0;-2.4813650449117;-3.159761;0.0;-0.05542901;-7.52814;1.0974;0.5129563;33;124122913.0;1.14647118250529;3.128883;0.0;0.10111366;6.737674;-1.242796;0.5124237;0.4803467;0.3553467;0.749878;0.3026123;0.5057373;-0.7657471;-0.8302002;0.02722168;0.4705811;-0.8790283;0.01550293;-0.5118408;-0.02746582;0.8397217;0.4901123;0.8221436;0.009643555;0.4725342;-0.388794;0.7674561;-0.5274658;-0.8282471;0.5447998;-0.0177002;-0.8048096;0.00378418;-0.5177002
596788;2022-07-23 07:57:21.562;49;217;7383715;34;4171323494.0;2.69503625233968;-3.159761;0.0;-0.02492818;-7.083144;1.009916;0.5126448;33;124122910.0;-1.4543563524882;3.128883;0.0;0.0569849;8.29606;-1.094846;0.5152104;0.4803467;0.3651123;0.7459717;0.2967529;0.5057373;-0.7618408;-0.8380127;0.02526856;0.4608155;-0.8868408;0.013549805;-0.4962158;-0.0255127;0.8397217;0.4959717;0.8377686;0.005737305;0.4647217;-0.3829346;0.7713623;-0.529419;-0.8321533;0.5428467;-0.013793945;-0.8048096;0.005737305;-0.513794
596788;2022-07-23 07:57:21.562;49;217;7383715;34;4171323494.0;2.69503625233968;-3.159761;0.0;-0.02492818;-7.083144;1.009916;0.5126448;33;124122910.0;-1.4543563524882;3.128883;0.0;0.0569849;8.29606;-1.094846;0.5152104;0.4803467;0.3651123;0.7459717;0.2967529;0.5057373;-0.7618408;-0.8380127;0.02526856;0.4608155;-0.8868408;0.013549805;-0.4962158;-0.0255127;0.8397217;0.4959717;0.8377686;0.005737305;0.4647217;-0.3829346;0.7713623;-0.529419;-0.8321533;0.5428467;-0.013793945;-0.8048096;0.005737305;-0.513794
596788;2022-07-23 07:57:21.562;49;217;7383715;34;4171323497.0;-0.437177499135335;-3.159761;0.0;-0.04601509;-9.153776;1.045416;0.5161677;33;124122913.0;1.19625616073608;3.128883;0.0;0.07327222;8.868895;-1.151418;0.5165055;0.4803467;0.3651123;0.7459717;0.2967529;0.5057373;-0.7618408;-0.8380127;0.02526856;0.4608155;-0.8868408;0.013549805;-0.4962158;-0.0255127;0.8397217;0.4959717;0.8377686;0.005737305;0.4647217;-0.3829346;0.7713623;-0.529419;-0.8321533;0.5428467;-0.013793945;-0.8048096;0.005737305;-0.513794
596788;2022-07-23 07:57:21.562;49;217;7383715;34;4171323498.0;-1.23200289408366;-2.811182;0.0;-0.02579101;-9.109144;1.023007;0.5160264;33;124122914.0;1.97086413701375;2.887618;0.0;0.10314041;8.730052;-1.232728;0.5162725;0.4803467;0.3651123;0.7459717;0.2967529;0.5057373;-0.7618408;-0.8380127;0.02526856;0.4608155;-0.8868408;0.013549805;-0.4962158;-0.0255127;0.8397217;0.4959717;0.8377686;0.005737305;0.4647217;-0.3829346;0.7713623;-0.529419;-0.8321533;0.5428467;-0.013793945;-0.8048096;0.005737305;-0.513794
596789;2022-07-23 07:57:21.563;49;217;7383715;34;4171323503.0;-5.00976308186849;-2.811182;0.0;-0.05843947;-8.128649;1.056233;0.5138647;33;124122909.0;-3.19885190327962;2.887618;0.0;0.10133535;7.784655;-1.227768;0.5140652;0.4803467;0.3592529;0.7479248;0.2967529;0.5057373;-0.7696533;-0.8438721;0.01745606;0.4705811;-0.8751221;0.013549805;-0.5040283;-0.03137207;0.8358155;0.4940186;0.8377686;0.00378418;0.4862061;-0.373169;0.7713623;-0.5255127;-0.8360596;0.5447998;-0.013793945;-0.8087158;0.005737305;-0.529419
596789;2022-07-23 07:57:21.563;49;217;7383715;34;4171323498.0;0.452441533406575;-2.811182;0.0;-0.08647994;-6.980203;1.143494;0.5122048;33;124122913.0;1.15398200352987;2.887618;0.0;0.11899825;6.634455;-1.268113;0.5122212;0.4803467;0.3592529;0.7479248;0.2967529;0.5057373;-0.7696533;-0.8438721;0.01745606;0.4705811;-0.8751221;0.013549805;-0.5040283;-0.03137207;0.8358155;0.4940186;0.8377686;0.00378418;0.4862061;-0.373169;0.7713623;-0.5255127;-0.8360596;0.5447998;-0.013793945;-0.8087158;0.005737305;-0.529419
596789;2022-07-23 07:57:21.563;49;217;7383715;34;4171323496.0;1.46618843078613;-2.811182;0.0;-0.04954143;-6.773628;1.064465;0.5119485;33;124122912.0;0.0886664390563965;2.887618;0.0;0.1258183;6.284484;-1.283314;0.5114783;0.4803467;0.3592529;0.7479248;0.2967529;0.5057373;-0.7696533;-0.8438721;0.01745606;0.4705811;-0.8751221;0.013549805;-0.5040283;-0.03137207;0.8358155;0.4940186;0.8377686;0.00378418;0.4862061;-0.373169;0.7713623;-0.5255127;-0.8360596;0.5447998;-0.013793945;-0.8087158;0.005737305;-0.529419
596789;2022-07-23 07:57:21.563;49;217;7383715;34;4171323499.0;-0.680756489435832;-3.191043;0.0;-0.06395717;-7.860885;1.100604;0.5137379;33;124122913.0;0.879109144210815;3.239484;0.0;0.10626055;7.560324;-1.225537;0.513974;0.4803467;0.3592529;0.7479248;0.2967529;0.5057373;-0.7696533;-0.8438721;0.01745606;0.4705811;-0.8751221;0.013549805;-0.5040283;-0.03137207;0.8358155;0.4940186;0.8377686;0.00378418;0.4862061;-0.373169;0.7713623;-0.5255127;-0.8360596;0.5447998;-0.013793945;-0.8087158;0.005737305;-0.529419
596790;2022-07-23 07:57:21.564;49;217;7383715;34;4171323497.0;0.481690724690755;-3.191043;0.0;-0.08080933;-7.324338;1.152203;0.5128242;33;124122913.0;1.11238511403402;3.239484;0.0;0.1326331;7.238367;-1.30548;0.5133489;0.4803467;0.3592529;0.7479248;0.2967529;0.5057373;-0.7696533;-0.8438721;0.01745606;0.4705811;-0.8751221;0.013549805;-0.5040283;-0.03137207;0.8358155;0.4940186;0.8377686;0.00378418;0.4862061;-0.3770752;0.7674561;-0.513794;-0.8321533;0.5408936;-0.007934571;-0.8087158;0.01159668;-0.5313721
596790;2022-07-23 07:57:21.564;49;217;7383715;34;4171323497.0;-0.0298867225646973;-3.405948;0.0;-0.09180898;-6.025897;1.159181;0.5104034;33;124122916.0;2.9927225112915;3.332823;0.0;0.1399822;5.79342;-1.336378;0.5107644;0.4803467;0.3592529;0.7479248;0.2967529;0.5057373;-0.7696533;-0.8438721;0.01745606;0.4705811;-0.8751221;0.013549805;-0.5040283;-0.03137207;0.8358155;0.4940186;0.8377686;0.00378418;0.4862061;-0.3770752;0.7674561;-0.513794;-0.8321533;0.5408936;-0.007934571;-0.8087158;0.01159668;-0.5313721
596790;2022-07-23 07:57:21.564;49;217;7383715;34;4171323495.0;2.00125026702881;-3.191043;0.0;-0.03588029;-9.866007;1.032171;0.5176935;33;124122911.0;-0.631689469019572;3.239484;0.0;0.06857647;9.472735;-1.148201;0.5174952;0.4803467;0.3592529;0.7479248;0.2967529;0.5057373;-0.7696533;-0.8438721;0.01745606;0.4705811;-0.8751221;0.013549805;-0.5040283;-0.03137207;0.8358155;0.4940186;0.8377686;0.00378418;0.4862061;-0.3770752;0.7674561;-0.513794;-0.8321533;0.5408936;-0.007934571;-0.8087158;0.01159668;-0.5313721
596790;2022-07-23 07:57:21.564;49;217;7383715;34;4171323496.0;0.748519659042358;-3.191043;0.0;-0.0343453;-9.488019;1.032843;0.5168798;33;124122910.0;-1.30201594034831;3.239484;0.0;0.08330139;9.300733;-1.187663;0.517101;0.4803467;0.3592529;0.7479248;0.2967529;0.5057373;-0.7696533;-0.8438721;0.01745606;0.4705811;-0.8751221;0.013549805;-0.5040283;-0.03137207;0.8358155;0.4940186;0.8377686;0.00378418;0.4862061;-0.3770752;0.7674561;-0.513794;-0.8321533;0.5408936;-0.007934571;-0.8087158;0.01159668;-0.5313721
